target,Tm1,Tm2,Tm3,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tm10,Tm11,Tm12,Tm13,Tm14,Tm15,Tm16,Tm17,Tm18,trend,skew,mean,stddev,hurst,serialcorr,date
1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,1330.89715429,1.9246814066975302,0.46644410656792795,995.895604698278,207.50814844290298,-0.0228414596530438,0.0017553579378294401,2016-01-23 19:00:00
1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,1062.11048498,2.54259118273,0.455066580660979,995.058302809389,206.102538684446,0.0316507761031064,0.000287446688777893,2016-01-23 20:00:00
1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,1053.18792322,2.6794233928725095,0.357009278021798,1007.2955463155,216.590304323385,0.0120262381963048,0.000169510169666376,2016-01-23 21:00:00
1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,915.3992923989999,3.21410394244911,0.257684076017428,1022.21652495717,228.842476490653,0.0026368190664420197,0.000146630802148606,2016-01-23 22:00:00
1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,871.8619196610001,3.4383415219400195,0.0620081417730109,1044.59796262444,237.324437346911,-0.005616700957451829,0.000131182880162228,2016-01-23 23:00:00
1330.31927273,1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,802.858475829,3.74016093489136,-0.14755693058278502,1069.78837071439,241.93058709509202,-0.00169255439206847,0.000155413070161092,2016-01-24 00:00:00
1338.69608314,1330.31927273,1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,803.683300449,3.71506536831985,-0.369881939792616,1099.09174832,239.630273024285,-0.0120720990011177,0.000167086619151879,2016-01-24 01:00:00
1064.12029903,1338.69608314,1330.31927273,1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,790.139747777,3.66804919503743,-0.605042325249259,1128.81468069172,233.946611453257,-0.0178784031949863,0.000215733867105272,2016-01-24 02:00:00
1052.77830546,1064.12029903,1338.69608314,1330.31927273,1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,788.2821896089999,3.45244744858504,-0.729752228569282,1144.035822428,219.05433723004901,0.0658138677303071,0.000474798463548476,2016-01-24 03:00:00
918.914344507,1052.77830546,1064.12029903,1338.69608314,1330.31927273,1325.28926528,1318.26517041,1321.76553877,1282.38086809,1315.82572029,1308.2212677,1295.70442068,1255.93498858,1215.16985762,1104.56153378,876.166616277,878.7198338110001,785.8302005239999,787.391677383,2.0204303250651203,-0.830614183811654,1158.7300510863902,201.99335544425801,0.0370542255601962,0.000922890272844534,2016-01-24 04:00:00
